Geo Point;Name;Name (en);Name (fr);IATA code;ICAO code;Wikipedia id;Wikidata id;Website;Phone;Operator;Description;Edit in OSM;Source;other_tags;Country;Country code
43.3002933, -8.3789432;Aeroporto da Coruña;A Coruña Airport;Aéroport de La Corogne;LCG;LECO;gl:Aeroporto da Coruña;Q1430713;;;AENA;;https://www.openstreetmap.org/edit?node=69983850;;"{""name:pt"": ""Aeroporto da Corunha"", ""alt_name:en"": ""Alvedro airport"", ""city_served"": ""A Coru\u00f1a"", ""name:id"": ""Bandar Udara A Coru\u00f1a"", ""name:ms"": ""Lapangan Terbang A Coruna"", ""alt_name:gl"": ""Aeroporto de Alvedro"", ""name:tr"": ""A Coru\u00f1a Havaliman\u0131"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0644\u0627 \u0643\u0648\u0631\u0648\u0646\u064a\u0627"", ""aerodrome:type"": ""public"", ""name:ja"": ""\u30a2\u30fb\u30b3\u30eb\u30fc\u30cb\u30e3\u7a7a\u6e2f"", ""int_name"": ""LCG"", ""alt_name"": ""Aeroporto de Alvedro"", ""name:an"": ""Aeropuerto d'a Coru\u00f1a"", ""name:ru"": ""\u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u041b\u0430-\u041a\u043e\u0440\u0443\u043d\u044c\u044f"", ""name:pl"": ""Port lotniczy A Coru\u00f1a"", ""ele"": ""98"", ""name:tg"": ""\u0424\u0443\u0440\u0443\u0434\u0433\u043e\u04b3\u0438 \u043b\u043e\u043a\u0440\u0443\u043d\u0438\u043e"", ""name:ca"": ""Aeroport de la Corunya"", ""aerodrome"": ""international"", ""name:fa"": ""\u0641\u0631\u0648\u062f\u06af\u0627\u0647 \u0644\u0627\u06a9\u0631\u0648\u0646\u06cc\u0627"", ""type"": ""public"", ""designation"": ""LCG-LECO"", ""name:fi"": ""A Coru\u00f1an lentoasema"", ""name:gl"": ""Aeroporto da Coru\u00f1a"", ""note"": ""aeronautical info in node 146047217"", ""old_name"": ""Alvedro"", ""aeroway"": ""aerodrome"", ""alt_name:es"": ""Aeropuerto de Alvedro"", ""name:eu"": ""Coru\u00f1ako aireportua"", ""name:de"": ""Flughafen A Coru\u00f1a"", ""ref"": ""LCG"", ""name:es"": ""Aeropuerto de A Coru\u00f1a"", ""name:it"": ""Aeroporto di A Coru\u00f1a""}";Spain;ES
40.9817249, 28.8180984;İstanbul Atatürk Havalimanı;Istanbul Atatürk Airport;Aéroport d'Istanbul-Atatürk;ISL;LTBA;en:Istanbul Atatürk Airport;Q86473;http://www.ataturkairport.com/en-EN/Pages/Main.aspx;0212 465 5555;TAV Airport Management;;https://www.openstreetmap.org/edit?node=58778254;DigitalGlobal Premium Image 10-11-17;"{""passengers"": ""56954790"", ""name:pt"": ""Aeroporto de Istambul Atat\u00fcrk"", ""name:nl"": ""Luchthaven Istanbul Atat\u00fcrk"", ""wheelchair:description"": ""tekerlekli sandalye i\u00e7in %100 uygunluk g\u00f6sterir. Kap\u0131 ge\u00e7i\u015fleri, rampalar, asans\u00f6rler, engelli tuvaletleri, refakat\u00e7i hizmeti gibi her t\u00fcrl\u00fc kolayl\u0131\u011f\u0131 sa\u011fland\u0131\u011f\u0131 havaliman\u0131 uluslararas\u0131 standartlara uygundur."", ""name:tr"": ""\u0130stanbul Atat\u00fcrk Havaliman\u0131"", ""rank_aci:2016"": ""14"", ""aerodrome:type"": ""public"", ""name:de"": ""Flughafen Istanbul-Atat\u00fcrk"", ""aeroway"": ""aerodrome"", ""name:it"": ""Aeroporto di Istanbul-Atat\u00fcrk"", ""ele"": ""50"", ""aerodrome"": ""international"", ""wheelchair"": ""yes"", ""name:mk"": ""\u0410\u0435\u0440\u043e\u0434\u0440\u043e\u043c \u0418\u0441\u0442\u0430\u043d\u0431\u0443\u043b \u201e\u0410\u0442\u0430\u0442\u0443\u0440\u043a\u201c"", ""geonames:id"": ""6299743""}";Turkey;TR
55.3036888, 61.5026917;Международный аэропорт Челябинск имени Игоря Курчатова;Chelyabinsk International Airport named after Igor Kurchatov;;CEK;USCC;ru:Челябинск (аэропорт);Q1322423;;;ОАО «Челябинское авиапредприятие»;;https://www.openstreetmap.org/edit?node=75207985;wikipedia;"{""int_name"": ""Mezhdunarodny aeroport Chelyabinsk imeni Igorya Kurchatova"", ""type"": ""public"", ""contact:website"": ""http://cekport.ru"", ""contact:phone"": ""+7 351 7783888"", ""closest_town"": ""Chelyabinsk"", ""aerodrome:type"": ""public"", ""ele"": ""235"", ""aeroway"": ""aerodrome"", ""old_name"": ""\u0411\u0430\u043b\u0430\u043d\u0434\u0438\u043d\u043e;Balandino"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0430\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0427\u0435\u043b\u044f\u0431\u0438\u043d\u0441\u043a \u0438\u043c\u0435\u043d\u0438 \u0418\u0433\u043e\u0440\u044f \u041a\u0443\u0440\u0447\u0430\u0442\u043e\u0432\u0430"", ""ref"": ""CEK"", ""start_date"": ""1930-08-15"", ""aerodrome"": ""international""}";Russia;RU
54.3761719, 18.4729021;Port lotniczy Gdańsk im. Lecha Wałęsy;;;GDN;EPGD;pl:Port lotniczy Gdańsk-Rębiechowo;Q779984;http://www.airport.gdansk.pl;+48 525 673 531;Port Lotniczy Gdańsk im. Lecha Wałęsy;;https://www.openstreetmap.org/edit?node=53291380;;"{""addr:housenumber"": ""200"", ""operator:de"": ""Lech-Wa\u0142\u0119sa-Flughafen Danzig"", ""addr:city"": ""Gda\u0144sk"", ""addr:postcode"": ""80-298"", ""official_name"": ""Port Lotniczy Gda\u0144sk im. Lecha Wa\u0142\u0119sy"", ""operator:en"": ""Gdansk Lech Walesa Airport"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international"", ""alt_name"": ""Lotnisko Gda\u0144sk"", ""name:be"": ""\u0413\u0434\u0430\u043d\u044c\u0441\u043a\u0456 \u0430\u044d\u0440\u0430\u043f\u043e\u0440\u0442 \u0456\u043c\u044f \u041b\u0435\u0445\u0430 \u0412\u0430\u043b\u0435\u043d\u0441\u044b"", ""operator:ru"": ""\u0413\u0434\u0430\u043d\u0441\u044c\u043a\u0438\u0439 \u0430\u0435\u0440\u043e\u043f\u043e\u0440\u0442 \u0456\u043c\u0435\u043d\u0456 \u041b\u0435\u0445\u0430 \u0412\u0430\u043b\u0435\u043d\u0441\u0438"", ""ref"": ""GDN"", ""addr:country"": ""PL"", ""addr:street"": ""Juliusza S\u0142owackiego""}";Poland;PL
39.2505927, 9.0559868;Aeroporto di Cagliari-Elmas;Cagliari-Elmas Airport;;CAG;LIEE;it:Aeroporto di Cagliari-Elmas;Q139983;http://www.cagliariairport.it;+39 070 211 211;So.G.Aer. S.p.A.;Joint civil and military airport;https://www.openstreetmap.org/edit?node=46428450;;"{""name:it"": ""Aeroporto di Cagliari-Elmas"", ""fax"": ""+39 070 241 013"", ""int_name"": ""Cagliari-Elmas Airport"", ""name:sc"": ""Aeroportu de Casteddu-Su Masu"", ""addr:city"": ""Su Masu/Elmas"", ""addr:postcode"": ""09030"", ""closest_town"": ""Cagliari"", ""local_ref"": ""CA07"", ""aerodrome:type"": ""military/public"", ""ele"": ""4"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Aeroporto Mario Mameli"", ""aerodrome"": ""international"", ""ref"": ""CAG"", ""email"": ""info@cagliariairport.it"", ""name:es"": ""Aeropuerto de Cagliari-Elmas"", ""addr:street"": ""Via dei Trasvolatori""}";;
-6.1240249, 106.6577667;Bandar Udara Internasional Soekarno-Hatta;Soekarno-Hatta International Airport;;CGK;WIII;id:Bandar Udara Internasional Soekarno-Hatta;Q749497;;;PT Angkasa Pura II;;https://www.openstreetmap.org/edit?node=48057102;;"{""aeroway"": ""aerodrome"", ""short_name"": ""Bandara Internasional Soekarno-Hatta"", ""contact:email"": ""contact.center@angkasapura2.co.id"", ""name:de"": ""Flughafen Sukarno-Hatta"", ""contact:website"": ""http://www.soekarnohatta-airport.co.id/"", ""contact:phone"": ""+62 021 138"", ""rank_aci:2016"": ""22"", ""aerodrome:type"": ""international"", ""ele"": ""10""}";Indonesia;ID
43.6172317, 13.3624959;"Aeroporto ""Raffaello Sanzio"" di Ancona-Falconara";Ancona Airport;;AOI;LIPY;it:Aeroporto di Ancona-Falconara;Q1155932;;;Aerdorica SpA;;https://www.openstreetmap.org/edit?node=69259949;wikipedia;"{""local_ref"": ""AN01"", ""aeroway"": ""aerodrome"", ""city_served"": ""Ancona"", ""name:it"": ""Aeroporto \""Raffaello Sanzio\"" di Ancona-Falconara"", ""wikipedia:en"": ""Ancona_Airport"", ""aerodrome"": ""international"", ""type"": ""public"", ""aerodrome:type"": ""public"", ""ele"": ""15""}";Italy;IT
-21.2017225, -159.8058049;Rarotonga International Airport;Rarotonga International Airport;;RAR;NCRG;en:Rarotonga International Airport;Q954472;;;Avarua;;https://www.openstreetmap.org/edit?node=72232091;wikipedia;"{""aeroway"": ""aerodrome"", ""aerodrome"": ""international"", ""closest_town"": ""Rarotonga"", ""aerodrome:type"": ""public"", ""ele"": ""6""}";Cook Islands;CK
-17.6989896, 168.3181493;Bauerfield International Airport;;;VLI;NVVV;en:Bauerfield International Airport;Q811239;https://www.airports.vu/;;Airports Vanuatu Limited;;https://www.openstreetmap.org/edit?node=52246235;Gagravarr_Airports;"{""length"": ""2600"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international"", ""ele"": ""21""}";Vanuatu;VU
33.9910323, 71.5121019;Peshawar International Airport;;;PEW;OPPS;en:Peshawar International Airport;;;;Pakistan Civil Aviation Authority;;https://www.openstreetmap.org/edit?node=75590174;wikipedia;"{""aeroway"": ""aerodrome"", ""barrier"": ""wall"", ""aerodrome"": ""international"", ""name:ur"": ""\u067e\u0634\u0627\u0648\u0631 \u0627\u06cc\u0631\u067e\u0648\u0631\u0679"", ""type"": ""public"", ""ele"": ""353""}";Pakistan;PK
52.1631096, 20.9636246;Lotnisko Chopina;Warsaw Chopin Airport;;WAW;EPWA;pl:Lotnisko Chopina w Warszawie;Q465071;https://www.lotnisko-chopina.pl;;;;https://www.openstreetmap.org/edit?node=237594029;Uchwała 76/11 Sejmiku Województwa Mazowieckiego z dnia 20 czerwca 2011 r.;"{""barrier"": ""fence"", ""type"": ""public"", ""twitter"": ""@ChopinAirport"", ""name:he"": ""\u05e0\u05de\u05dc \u05d4\u05ea\u05e2\u05d5\u05e4\u05d4 \u05d5\u05e8\u05e9\u05d4 \u05e4\u05e8\u05d3\u05e8\u05d9\u05e7 \u05e9\u05d5\u05e4\u05df"", ""official_name"": ""Port Lotniczy im. Fryderyka Chopina"", ""aerodrome:type"": ""international"", ""name:de"": ""Chopin-Flughafen Warschau"", ""aeroway"": ""aerodrome"", ""name:it"": ""Aeroporto Warsavia Chopin"", ""name:ru"": ""\u041c\u0435\u0436\u0434\u0443\u043d\u0430\u0440\u043e\u0434\u043d\u044b\u0439 \u0410\u044d\u0440\u043e\u043f\u043e\u0440\u0442 \u0438\u043c\u0435\u043d\u0438 \u0424\u0440\u0435\u0434\u0435\u0440\u0438\u043a\u0430 \u0428\u043e\u043f\u0435\u043d\u0430"", ""loc_name"": ""Ok\u0119cie"", ""name:et"": ""Varssavi Fr\u00e9d\u00e9ric Chopini lennujaam"", ""name:pl"": ""Lotnisko Chopina"", ""ele"": ""109.1"", ""ref"": ""EPWA""}";Poland;PL
36.2128965, 1.3398357;Aéroport de Chlef - Aboubakr Belkaid;Chlef International Airport;Aéroport Aboubakr Belkaid - Chlef;CFK;DAOI;fr:Aéroport de Chlef;Q2228220;http://www.aeroport-chlef.com;;Etablissement de Gestion de Services Aéroportuaires;;https://www.openstreetmap.org/edit?node=229896950;"IATA;wikipedia;ouraiports.com;Bing";"{""name:el"": ""\u0394\u03b9\u03b5\u03b8\u03bd\u03ad\u03c2 \u0391\u03b5\u03c1\u03bf\u03b4\u03c1\u03cc\u03bc\u03b9\u03bf \u03c4\u03bf\u03c5 \u03a3\u03bb\u03b5\u03c6 \u00ab\u0391\u03bc\u03c0\u03bf\u03c5\u03bc\u03c0\u03ac\u03ba\u03c1 \u039c\u03c0\u03b5\u03bb\u03ba\u03ac\u03b9\u03bd\u03c4\u00bb"", ""aeroway"": ""aerodrome"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0634\u0644\u0641 \u0627\u0644\u062f\u0648\u0644\u064a"", ""barrier"": ""wall"", ""aerodrome"": ""international"", ""aerodrome:type"": ""military/public"", ""ele"": ""153""}";Algeria;DZ
23.3931939, 113.304173;广州白云国际机场;Guangzhou Baiyun International Airport;;CAN;ZGGG;en:Guangzhou Baiyun International Airport;Q44868;http://www.baiyunairport.com/english/index.jsp;;Guangzhou Baiyun International Airport Co. Ltd.;;https://www.openstreetmap.org/edit?node=243200513;wikipedia;"{""city_served:en"": ""Guangzhou"", ""name:yue"": ""\u5ee3\u5dde\u767d\u96f2\u570b\u969b\u6a5f\u5834"", ""rank_aci:2016"": ""15"", ""name:zh_pinyin"": ""Gu\u01cengzh\u014du B\u00e1iy\u00fan Gu\u00f3j\u00ec J\u012bch\u01ceng"", ""aerodrome:type"": ""international"", ""name:de"": ""Flughafen Guangzhou"", ""aeroway"": ""aerodrome"", ""name:it"": ""Aeroporto di Canton-Baiyun"", ""name:vi"": ""S\u00e2n bay qu\u1ed1c t\u1ebf B\u1ea1ch V\u00e2n Qu\u1ea3ng Ch\u00e2u"", ""city_served"": ""\u5e7f\u5dde"", ""ele"": ""15"", ""name:zh"": ""\u5e7f\u5dde\u767d\u4e91\u56fd\u9645\u673a\u573a""}";China;CN
36.894653, -76.1998765;Norfolk International Airport;Norfolk International Airport;;ORF;KORF;en:Norfolk International Airport;Q1432196;http://www.norfolkairport.com/;+1 757 857 3351;Norfolk Airport Authority;;https://www.openstreetmap.org/edit?node=224398659;wikipedia;"{""addr:housenumber"": ""2200"", ""name_1"": ""Norfolk International"", ""city_served"": ""Norfolk, Virginia"", ""addr:city"": ""Norfolk"", ""gnis:feature_type"": ""Airport"", ""is_in"": ""US"", ""addr:postcode"": ""23518-5807"", ""wheelchair"": ""yes"", ""aerodrome:type"": ""international"", ""ele"": ""7"", ""aeroway"": ""aerodrome"", ""addr:state"": ""VA"", ""gnis:created"": ""09/13/1996"", ""gnis:feature_id"": ""1501647"", ""addr:street"": ""Norview Avenue"", ""type"": ""civilian"", ""gnis:county_name"": ""Norfolk (city)""}";United States;US
-33.9500113, 151.1785197;Sydney Airport;Sydney Airport;;SYD;YSSY;en:Sydney Airport;Q17581;https://www.sydneyairport.com.au/;;Sydney Airport Corporation Limited;;https://www.openstreetmap.org/edit?node=211818374;;"{""passengers"": ""43300000"", ""city_served"": ""Sydney"", ""operator:wikidata"": ""Q4121167"", ""start_date"": ""1919"", ""contact:phone"": ""+61 2 9667 6111"", ""aerodrome:type"": ""public"", ""ele"": ""6"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Kingsford Smith International Airport"", ""loc_name"": ""Mascot Airport"", ""name:de"": ""Internationaler Flughafen Kingsford Smith"", ""aerodrome"": ""international"", ""is_in:iso_3166_2"": ""AU-NSW"", ""source:ref:passengers"": ""https://www.sydneyairport.com.au/corporate/about/reports-and-publications/fact-sheets"", ""is_in"": ""Mascot,New South Wales,Australia""}";Australia;AU
-12.4118212, 130.8830087;Darwin International Airport;;;DRW;YPDN;en:Darwin International Airport;Q17609;https://www.darwinairport.com.au/;;Darwin International Airport / RAAF Darwin;;https://www.openstreetmap.org/edit?node=216110357;wikipedia;"{""passengers"": ""1700000"", ""source:passengers"": ""wikipedia"", ""name:zh-Hant"": ""\u9054\u723e\u6587\u570b\u969b\u6a5f\u5834"", ""closest_town"": ""Darwin, Northern Territory"", ""aerodrome:type"": ""public"", ""name:de"": ""Internationaler Flughafen Darwin"", ""aeroway"": ""aerodrome"", ""ele"": ""31"", ""landuse"": ""military"", ""name:zh"": ""\u8fbe\u5c14\u6587\u56fd\u9645\u673a\u573a"", ""aerodrome"": ""international""}";Australia;AU
18.4293743, -69.6706373;Aeropuerto Internacional Las Americas;Las Américas International Airport;;SDQ;MDSD;es:Aeropuerto Internacional Las Américas;Q1062676;;;Aeropuertos Dominicanos Siglo XXI S.A. (Aerodom)with their international airport Operator, Vancouver Airport Services, Ltd. (YVRAS);;https://www.openstreetmap.org/edit?node=227276207;;"{""city_served"": ""Santo Domingo"", ""importance"": ""national"", ""official_name"": ""Aeropuerto Internacional Las Am\u00e9ricas - Jos\u00e9 Francisco Pe\u00f1a G\u00f3mez"", ""ele"": ""18"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international"", ""owner"": ""Government"", ""name:pl"": ""Port lotniczy Las Americas"", ""ref"": ""SDQ"", ""name:es"": ""Aeropuerto Internacional Las Americas""}";;
37.1319968, -76.4882301;Newport News/Williamsburg International Airport;;;PHF;KPHF;en:Newport News/Williamsburg International Airport;Q6586790;;;The Peninsula Airport Commission;;https://www.openstreetmap.org/edit?node=224557271;"Wikipedia;USGS GNIS";"{""gnis:county_name"": ""Newport News"", ""gnis:feature_type"": ""Airport"", ""addr:state"": ""VA"", ""ele"": ""13"", ""aeroway"": ""aerodrome"", ""aerodrome:type"": ""international"", ""gnis:created"": ""09/01/1992"", ""gnis:feature_id"": ""1480237"", ""ref"": ""PHF"", ""source_ref"": ""geonames.usgs.gov""}";United States;US
3.6312438, 98.8750694;Bandar Udara Internasional Kualanamu;Kuala Namu International Airport;;KNO;WIMM;id:Bandar Udara Internasional Kualanamu;Q4273083;;;Angkasa Pura;;https://www.openstreetmap.org/edit?node=249204270;;"{""aeroway"": ""aerodrome"", ""int_name"": ""Kuala Namu International Airport"", ""short_name"": ""KNO"", ""barrier"": ""wall"", ""aerodrome:type"": ""international"", ""ele"": ""7""}";Indonesia;ID
64.8147123, -147.8583073;Fairbanks International Airport;;;FAI;PAFA;;;;;State of Alaska DOT&PF;;https://www.openstreetmap.org/edit?node=224580710;"Wikipedia;USGS GNIS";"{""source_ref"": ""geonames.usgs.gov"", ""aeroway"": ""aerodrome"", ""gnis:county_name"": ""Fairbanks North Star"", ""gnis:feature_type"": ""Airport"", ""gnis:created"": ""07/01/1995"", ""gnis:feature_id"": ""1417704"", ""addr:state"": ""AK"", ""aerodrome:type"": ""international"", ""ele"": ""135""}";United States;US
28.5551696, 77.0971727;Indira Gandhi International Airport;Indira Gandhi International Airport;;DEL;VIDP;en:Indira Gandhi International Airport;Q821275;;;Delhi International Airport Limited;;https://www.openstreetmap.org/edit?node=181594936;;"{""ref"": ""DEL"", ""name:ja"": ""\u30a4\u30f3\u30c7\u30a3\u30e9 \u30ac\u30f3\u30b8\u30fc \u56fd\u969b\u7a7a\u6e2f"", ""name:kn"": ""\u0c87\u0c82\u0ca6\u0cbf\u0cb0\u0cbe\u0c97\u0cbe\u0c82\u0ca7\u0cbf \u0c87\u0c82\u0c9f\u0cb0\u0ccd\u200c\u0ca8\u0ccd\u0caf\u0cbe\u0cb6\u0ca8\u0cb2\u0ccd \u0c8f\u0cb0\u0ccd\u200c\u0caa\u0ccb\u0cb0\u0ccd\u0c9f\u0ccd"", ""rank_aci:2016"": ""21"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b Indiry G\u00e1ndh\u00edov\u00e9"", ""aerodrome:type"": ""public"", ""ele"": ""237"", ""note"": ""not military airfield"", ""aeroway"": ""aerodrome"", ""alt_name"": ""Palam Airforce Base;IGI Airport"", ""old_name"": ""Palam Airport"", ""name:zh"": ""\u82f1\u8fea\u62c9\u7518\u5730\u56fd\u9645\u673a\u573a"", ""wheelchair"": ""yes"", ""aerodrome"": ""international""}";India;IN
13.9126385, 100.6040594;ท่าอากาศยานดอนเมือง;Don Mueang International Airport;Aéroport International Don Muang;DMK;VTBD;en:Don Mueang International Airport;Q1046755;;;;;https://www.openstreetmap.org/edit?node=159466978;;"{""passengers"": ""20098906"", ""alt_name:en"": ""Don Muang Airport"", ""name:ja"": ""\u30c9\u30f3\u30e0\u30a2\u30f3\u7a7a\u6e2f"", ""name:he"": ""\u05e9\u05d3\u05d4 \u05d4\u05ea\u05e2\u05d5\u05e4\u05d4 \u05d4\u05d9\u05e9\u05df \u05d3\u05d5\u05df \u05de\u05d5\u05d0\u05e0\u05d2"", ""aerodrome:type"": ""military/public"", ""ele"": ""3"", ""international_flights"": ""yes"", ""name:th"": ""Don Mueang"", ""aeroway"": ""aerodrome"", ""alt_name"": ""\u0e2a\u0e19\u0e32\u0e21\u0e1a\u0e34\u0e19\u0e14\u0e2d\u0e19\u0e40\u0e21\u0e37\u0e2d\u0e07"", ""name:zh"": ""\u5eca\u66fc\u6a5f\u5834"", ""aerodrome"": ""international""}";Thailand;TH
27.140639, -13.2249116;Aéroport Laayoune Hassan 1er مطار العيون الحسن الأول;Hassan I Airport;Aéroport Laayoune Hassan 1er;EUN;GMML/GSAI;ar:مطار العيون الحسن الأول;Q1431242;;;ONDA;;https://www.openstreetmap.org/edit?node=178060511;;"{""aeroway"": ""aerodrome"", ""short_name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0639\u064a\u0648\u0646"", ""aerodrome"": ""international"", ""short_name:fr"": ""La\u00e2youne Airport"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0639\u064a\u0648\u0646 \u0627\u0644\u062d\u0633\u0646 \u0627\u0644\u0623\u0648\u0644"", ""name:es"": ""Aeropuerto Internacional Hassan I"", ""ele"": ""63""}";Western Sahara;EH
36.0769351, 10.4386514;مطار النفيضة الدولي;Enfidha International Airport;Aéroport international d'Enfida;NBE;DTNZ;en:Enfidha – Zine El Abidine Ben Ali International Airport;Q1431260;;;;;https://www.openstreetmap.org/edit?node=173579537;;"{""aeroway"": ""aerodrome"", ""int_name"": ""Enfidha Airport"", ""name:ja"": ""\u30a8\u30f3\u30d5\u30a3\u30c0\u30cf\u30f3\u30de\u30e1\u30c3\u30c8\u56fd\u969b\u7a7a\u6e2f"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u0646\u0641\u064a\u0636\u0629 \u0627\u0644\u062f\u0648\u0644\u064a"", ""aerodrome"": ""international""}";Tunisia;TN
12.83006, 45.0298267;مطار عدن الدولي;Aden International Airport;;ADE;OYAA;en:Aden International Airport;Q1398872;;;;;https://www.openstreetmap.org/edit?node=172852872;SAFER YE/SFR20110707_2;"{""source:date"": ""2011/05/31"", ""aeroway"": ""aerodrome"", ""alt_name"": ""\u0645\u0637\u0627\u0631 \u0639\u062f\u0646 \u0627\u0644\u062f\u0648\u0644\u064a"", ""barrier"": ""wall"", ""old_name"": ""RAF Khormaksar"", ""source:imagery"": ""GeoEye-1 c.0.4m pan-sharpened multispectral imagery"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0639\u062f\u0646 \u0627\u0644\u062f\u0648\u0644\u064a"", ""aerodrome"": ""international""}";Yemen;YE
14.7558944, 42.9805034;مطار الحديدة الدولي;Hodeida International Airport;;HOD;OYHD;en:Hodeida International Airport;Q2584014;;;;;https://www.openstreetmap.org/edit?node=172660027;SAFER YE/SFR20110707_3;"{""source:date"": ""2011/04/21"", ""aeroway"": ""aerodrome"", ""aerodrome"": ""international"", ""source:imagery"": ""Ikonos-2 c.1m pan-sharpened multispectral imagery"", ""name:ar"": ""\u0645\u0637\u0627\u0631 \u0627\u0644\u062d\u062f\u064a\u062f\u0629 \u0627\u0644\u062f\u0648\u0644\u064a"", ""ref"": ""HOD"", ""vfr"": ""yes"", ""aerodrome:type"": ""military/public"", ""ele"": ""12.5""}";Yemen;YE
39.6019288, 19.9121297;Κρατικός Αερολιμένας Κέρκυρας «Ιωάννης Καποδίστριας»;Corfu Ioannis Kapodistrias Int'l Airport;;CFU;LGKR;el:Κρατικός Αερολιμένας Κέρκυρας «Ιωάννης Καποδίστριας»;Q1144233;;;;;https://www.openstreetmap.org/edit?node=172863614;;"{""name:el"": ""\u039a\u03c1\u03b1\u03c4\u03b9\u03ba\u03cc\u03c2 \u0391\u03b5\u03c1\u03bf\u03bb\u03b9\u03bc\u03ad\u03bd\u03b1\u03c2 \u039a\u03ad\u03c1\u03ba\u03c5\u03c1\u03b1\u03c2 \u00ab\u0399\u03c9\u03ac\u03bd\u03bd\u03b7\u03c2 \u039a\u03b1\u03c0\u03bf\u03b4\u03af\u03c3\u03c4\u03c1\u03b9\u03b1\u03c2\u00bb"", ""aeroway"": ""aerodrome"", ""aerodrome"": ""international"", ""name:cs"": ""Mezin\u00e1rodn\u00ed leti\u0161t\u011b Korfu"", ""name:de"": ""Flughafen Korfu \""Ioannis Kapodistrias\""""}";;
-2.896563, 104.6974579;Bandar Udara Sultan Mahmud Badaruddin II;Sultan Mahmud Badaruddin II Airport;;PLM;WIPP;id:Bandar Udara Internasional Sultan Mahmud Badaruddin II;Q1432286;;+62 711 385001;PT. Angkasa Pura II;;https://www.openstreetmap.org/edit?node=169004547;;"{""fax"": ""+62 711 385015"", ""aeroway"": ""aerodrome"", ""closest_town"": ""Palembang"", ""aerodrome:type"": ""international"", ""ele"": ""37""}";Indonesia;ID
44.8955519, 13.9226567;Zračna luka Pula;Pula Airport;;PUY;LDPL;en:Pula Airport;Q389327;https://www.airport-pula.hr/;;Pula Airport Ltd.;;https://www.openstreetmap.org/edit?node=158049110;;"{""aeroway"": ""aerodrome"", ""sita"": ""PUY AS8X"", ""ref"": ""PUY"", ""aftn"": ""LDPLYDYX"", ""name:hr"": ""Zra\u010dna luka Pula"", ""aerodrome:type"": ""international"", ""ele"": ""84""}";Croatia;HR
31.33782, 48.7616225;فرودگاه اهواز;Ahwaz International Airport;;AWZ;OIAW;en:Ahvaz International Airport;;;;;;https://www.openstreetmap.org/edit?node=154544543;wikipedia;"{""aeroway"": ""aerodrome"", ""ele"": ""20"", ""name:de"": ""Internationaler Flughafen Ahwaz"", ""aerodrome:type"": ""international"", ""is_in"": ""Ahvaz, Iran""}";Iran;IR
